index,Text,Tag,sentence_id
150,"pha đột_phá phút quá đẹp , đúng chuẩn thương_hiệu m",[0. 0.],150
151,chuyến bay cuối_cùng,[0. 0.],151
152,tôi không thấy hay gì cả . có_lẽ gu âm_nhạc của tôi không thích thể_loại này . nghe một_hai lần dễ bị stress lắm .,[0. 1.],152
153,cứ nhìn các cuộc tập_họp người và không đeo khẩu_trang trong mùa bầu_cử thì cũng hiểu vì sao mĩ đứng nhất thế_giới về dich bệnh covid,[1. 0.],153
154,qua đây mới thấy cái hệ_thống luật_pháp ở việt_nam và những người thực_thi pháp_luật còn bất_cập . một e bé bị bạo_hành tới năm sau bao lần báo_cáo mà vẫn ko giải_quyết dứt_khoát để e bé phải rơi vào cảnh đó .,[1. 0.],154
155,trăm_năm nước chảy đá mòncòn người sử_dụng thì còn bán buônchuyên án ma_tuý thấy buồnbắt vài trăm bánh chuyện luôn thấy hoàitrách mình hay trách tại aicái vòi bạch tuột dài_dài bung ramong yên_bình đến nước tacác anh chiến_sĩ xông_pha vững_lòng,[1. 0.],155
156,"con mình đang học cấp , lại là bé trai , tính thì ham chơi , khi nào có bài kiểm_tra thì cháu mới học . bgd thay_đổi như này , cháu nào có ý_thức học thì tốt , cháu nào còn lười_biếng , ỷ y thì thầy_cô và cha_mẹ phải lo_lắng nhiều . điểm mạnh của việc thay_đổi này là tạo điều_kiện cho các cháu học được tính tự_lập , tự học , khả_năng thuyết_trình , tin_học , giúp cho việc học lên đại_học , cao_đẳng đỡ bỡ_ngỡ . khuyết_điểm là khổ cho các thầy_cô , kiểm_tra thường_xuyên thì mới biết học_sinh mình nắm vững phần_nào , cần bổ_sung kiến_thức phần_nào , còn kịp_thời sửa kịp , chứ chỉ thông_qua vài bài kiểm_tra thế_này , tôi sợ thầy_cô sẽ khó sát_sao khả_năng học của từng học_sinh .",[1. 0.],156
157,điêm san tăng điêm thi tinh hinh năm nay phai điêm trơ lên mơi hy vong trung tuyên đai hoc ngân hang .,[0. 0.],157
158,ý trời đang không cho trump đắc_cử,[0. 0.],158
159,thì chọn santafe máy dầu,[1. 0.],159
160,"covid nó chỉ né những_ai có trách_nhiệm , thận_trọng , thấy được hậu_quả nghiêm trọng.nó sẽ không chừa một ai kể_cả nguyên_thủ của cường_quốc số tg , có nhiều ngàn tỷ đô . thái_độ khinh_suất , xem_thường , covid đều cho nếm_trải hậu_quả nhãn_tiền .",[1. 1.],160
161,"ở tuổi , thật_sự là rất đáng lo_ngại về sức_khoẻ cho ông , vì covid tấn_công mạnh vào người già chứ không phải tấn_công tt .",[1. 0.],161
162,quá rẻ cho mạng người,[0. 1.],162
163,"hi_vọng cậu thành_công cùng pháo_thủ nhé , arteta",[0. 0.],163
164,"nhiều khi không trốn đi tắm ao_hồ , nhưng có những nơi sông_hồ nhiều , sảy chân cái té xuống sông.hai chị_em mình té mấy lần , có người vớt , có_khi ôm_chân cầu được thì tự bò lên.sống năm dưới miền tây , giờ t , vẫn không bơi được.năm t đi vũng_tàu mình có đem phao , rồi chẳng nhớ vì sao phao đường , mình thì bị sóng đẩy đi đâu , cũng may có người nhìn thấy túm tóc lên , ói xanh mặt . mạng còn lớn và gặp may.nhưng thực_sự không tập bơi được , có nhiều người dạy mình bơi lắm rồi.biết thân biết phận nên chỉ tắm biển phía trong cạn , hồ bơi thì dạng hồ con_nít .",[1. 0.],164
165,nghe bọ biển thì ko dám ăn nhưng nghe cùng họ tôm thì có dịp thử cũng đc đấy nhỉ,[0. 0.],165
166,việc trồng cây bảo_vệ rừng nên đặt lên hàng ưu_tiên,[0. 0.],166
167,"ngày_xưa đi học rất nhẹ_nhàng , nhưng vẫn thành_tài . ngày_nay học thì nặng , sách năm nào cũng phải thay . vất_vả học_sinh và lãng_phí tài_nguyên . nhà_xuất_bản thì vui thôi .",[0. 1.],167
168,"châu_âu làm ra airbus , những chiếc máy_bay tuyệt_vời . trình_độ công_nghệ thực_sự vượt xa nhật . tất_nhiên oto đứcâu cũng ăn_đứt nhật rồi .",[0. 0.],168
169,nhìn cái mặt đã đủ hiểu rồi,[0. 1.],169
170,"sáng cố dậy sớm hơn chút , chọn món ăn kiểu như salad , món hấp cho nhanh , mình nấu_ăn ít khi quá tiếng ạ , mấy món cầu_kì thì cuối tuần . chứ cứ ăn sẵn nilon bọc , hộp nhựa các kiểu . lại còn ko đảm_bảo tính tươi ngon nữa .",[1. 0.],170
171,"các bác đọc kỹ đề chưa mà quăng ra nhiều vậy , có tr thui , attrage lăn bánh là đủ , con soluto thì thiếu . còn hãy chạy thử để biết , ngồi phán khó lắm .",[1. 0.],171
172,hy_vọng ông mau bình phuc,[0. 0.],172
173,cá_thu thành tinh rồi .,[0. 0.],173
174,ôi tiền nhiều quá chia nhau rung đùi ngồi đếm còn gì sướng hơn d,[0. 0.],174
175,"cứ xe nhật mà đi cho nó lành . còn muốn mẫu_mã optin này_nọ thì nên mua xe trung_quốc , về khoản này thì xe hàn cũng không so được",[1. 0.],175
176,cách_tân đồng_phục theo kiểu hình thì miễn đi,[0. 0.],176
177,"em nghĩ bác có_thể vay thêm ngân_hàng hoặc nhận trả_góp mua xe mới luôn . vì đây là dòng xe cỏ , đi đã không được chuẩn chỉ rồi mà_còn là xe cũ nữa thực_sự không đáng.còn vẫn muốn thì nên lấy i ạ , dòng đổ về .",[1. 0.],177
178,"mẹc đi bộ vuốt râu là có thật , ăn hôi pen là có thật luôn .",[0. 1.],178
179,"do người_dân miền nam quen theo phương_ngữ phía nam và một_số tên kị huý từ thời nhà nguyễn để lại thành thói_quen của người miền nam ví_dụ hà tông quyền thì người miền nam gọi là hà tôn quyền , còn lê_thánh tông người miền nam gọi là lê_thánh tôn . vì chữ tông là tên nguyễn_phúc miên tông , tức vua thiệu trị cháu nội nguyễn_ánh , nên tông phải đọc là tônvv .",[1. 0.],179
180,"trời_ơi đọc mà căm_phẫn đến trào nước_mắt , sao lại có_thể loại người ác_đức đến vậy thương các con vô_cùng , mang nỗi đau về cả_thể xác và tinh_thần , càng xót_xa cho bé gái bị tên cặn_bã kia xâm_hại . thật đúng là thua cả loài thú , không còn từ nào để diễn_tả .",[1. 1.],180
181,quá tuyệt vờichúc mừng em,[0. 0.],181
182,mình hãy xem giá con tiguan của vw kìa . chỉ hơn tr .,[0. 0.],182
183,"ghét nhất suốt ngày nhận những cuộc_gọi mời đi hội_thảo , rồi mua bảo_hiểm này_nọ . ghét kinh_khủng khiếp",[1. 1.],183
184,"thât vui khi thây ban vân khoe manh nhiêu năm trươc minh đa co cơ hôi bơi gân ban , luc đo thưc sư rât sơ bạn xơi_tái minh .",[0. 0.],184
185,xem_lại hoá_chất trong màu vẻ .,[1. 0.],185
186,"tước quyền nuôi con vĩnh_viễn , cấm không được lại gần trong khoảng_cách m.để tránh khơi dậy nỗi ám_ảnh",[1. 0.],186
187,sáng giờ vụ dừng đền đỏ bị tông phía sau mà_lại ở vũng_tàu xe_con tông cũng đã khó sống rồi đằng này toàn xe công với xe ben mất thắng thì mạng người sao giữ đc,[1. 0.],187
188,chúng_ta lại có nguy_cơ đánh mất một tài_sản văn_hoá trăm_năm xây mới rất dễ chứ bảo_tồn giá_trị trăm_năm rất khó .,[0. 0.],188
189,đây hoàn_toàn là lỗi từ phía các công_ty tài_chính khi không phân_biệt được những hồ_sơ vay vốn kia là giả .,[0. 0.],189
190,nhan_sắc đời_thường ảnh cuối bình_thường quá . tóc khô xấu . hy_vọng em sẽ hoàn_thiện bản_thân .,[0. 1.],190
191,"ý_kiến này rất hợp_lý và hợp tình , vì năm nay , chủ_đề chính vẫn là covid chúc nước anh_em cuba luôn vững_mạnh và phát_triển",[0. 0.],191
192,"các bộ sách lớp giống như dạy cho những trẻ siêu_nhân , các bé vào lớp một chỉ mới có tuổi mà chương_trình dạy chẳng khác_nào như lớp , hồi xưa . thật tội cho các bé học theo kiểu cải_cách như bây_giờ",[0. 1.],192
193,"i đi cho nó máu bác ạ , nhỏ gọn đi trong nội_thành hoặc đi công_tác gần_xa đều đầm chắc , suýt_soát đầu phân khúc cứ chọn i là đạt điểm",[1. 0.],193
194,cầu_mong thế_giới bình_an,[0. 0.],194
195,con ăn khoẻ nhanh nhớn nhé .,[0. 0.],195
196,em tôi mắc bệnh tim nặng nhưng nó có_thể chơi thuốc bán thuốc . chắc chơi thuốc cho bệnh đỡ nặng hoặc bán thuốc lấy tiền chữa bệnh tim . nghe hoàn_cảnh thương ghê,[1. 0.],196
197,"một phần mua xe vì niềm tự_hào dân_tộc ra , sản_phẩm hàn luôn đáp_ứng được tất_cả các nhu_cầu của khách_hàng từ_mẫu mã , an_toàn , tiện_nghi . hiện_tại việt_nam , sản_phẩm xe_hàng trong đó có hyundai đã vượt mặt qua toyota về doanh_số tháng đầu năm",[1. 0.],197
198,bác_sỹ việt_nam tuyệt_vời quá,[0. 0.],198
199,"cá_nhân mình thích chị irina người nga hơn . trc đây mình ko bỏ sót tin nào về cập đôi đó , tiếc quá .",[0. 0.],199
200,"không_thể tin được , sao lại tồn_tại những loại cầm_thú như thế_này .",[0. 1.],200
201,chúc cháu mạnh_khoẻ .,[0. 0.],201
202,"tâm_hồn người nghệ_sĩ nhạy_cảm , mong_manh tựa dây đàn . để người khác hiểu được họ cũng là một thách_thức .",[0. 0.],202
203,chương_trình phổ_thông chúng_ta cách đây năm thời tôi học ngoại_trừ môn tiến anh có vấn_đề thì tất_cả rất tốt đến các nước phát_triển củng công_nhận điều đó ngày chỉ học buổi tuần học buổi mà học_sinh sau khi tốt_nghiệp ngoại_trừ môn tiếng anh thì học trung_bình cũng rất uyên_bác các môn khoa học.rồi tự_nhiên văn lịch_sử đia lý còn hơn các nước phát_triển . chúng_ta chỉ cần cải_cách môn tiếng anh và bật đại_học là đủ .,[1. 0.],203
204,ngòi không phải lúc_nào cũng nổ . ngòi khủng chỉ cần để đe_doạ cũng đủ tê_liệt đối_phương,[1. 0.],204
205,khả_năng chấn_thương tái_phát thường_xuyên khi về đá ở anh .,[1. 0.],205
206,bây_giờ nhập_cảnh chỉ người đang làm_việc ở vn hay những người việt hồi_hương thôi . khách du_lịch tôi nghĩ không có là bao . khánh du_lịch không có nhiêu vì họ phải cách_ly ngày mà họ có đi du_lịch cũng ngần ấy thời_gian hay lâu hơn là trong vòng ngày . mất ngày giam cách_ly thì mấy_ai hứng_thú đi du_lịch như_vậy .,[1. 0.],206
207,các doanh_nghiệp nhật về nước sản_xuất thì việc_làm cho những nước xuất_khẩu lao_động nhiều hơn,[1. 0.],207
208,"dài m cao m , nó sẽ là chiếc suv to_lớn nhất thế_giới",[1. 0.],208
209,tuổi chàng hơn gấp đôi tuổi nàng nhưng nhìn vẫn rất xứng_đôi .,[0. 0.],209
210,"trong tầm giá này chỉ có xe nhật tiêu_biểu là nissan sunny , honda city , suzuki ciaz và huyền_thoại vios , lấy về chỉ có đi , đến kì bảo_dưỡng thì bảo_dưỡng bình_thường , giá rẻ . tuyệt_đối ko chơi congnong hàn . thân",[1. 0.],210
211,bột than tre thì tốt nhưng sợ khi đại_trà thì ko biết than gì thôi,[1. 0.],211
212,"tạ ơn trời phật phù_hộ , tạ ơn các bác_sỹ",[0. 0.],212
213,"cá_nhân mình vẫn sẽ chọn i , con xe quốc_dân và phù_hợp với mọi tiêu_chí bài viết đưa ra . kiểu_dáng cũng như nội_thất vừa đủ , tiện_nghi đối_với một con xe dịch_vụ và gia_đình cỡ nhỏ .",[1. 0.],213
214,"ở bên mỹ còn có câu_chuyện về chiếc cầu_thang xoắn_ốc bằng gỗ không dùng đinh nữa cơ ạ . địa_chỉ là bang new mexico của mỹ , hãy ghé thăm nhà_thờ loretto . thế_thì kết_hợp hai công_trình bằng gỗ này của trung_quốc và mỹ vào nhau thì chúng_ta có_thể xây lên được một toà nhà cao_tầng cao đến đâu theo ý_muốn mà bằng gỗ được đấy ạ . dùng cầu vòm gỗ xây tầng đầu_tiên của toà nhà này , sau đó dùng cầu_thang gỗ xoắn_ốc trên để đỡ cầu vòm bằng gỗ thứ đóng vai_trò là tầng thứ của toà nhà này . cứ tương_tự cao đến vô_số tầng thì thôi do cầu_thang gỗ chịu lực phi_thường kia_mà . đúng không bạn nhỉ",[1. 0.],214
215,"ngày đó chưa có điều_kiện mua đĩa nhạc nên cả xóm có đĩa là cứ chuyền nhau nhà này , nhà kia nghe .",[1. 0.],215
216,ước_mơ của mình là được ngắm cực_quang một lần trong đời .,[0. 0.],216
217,mới đi học học được mấy hôm mà_lại phải vào bệnh_viện rồi . khổ_thân mấy bé .,[0. 0.],217
218,"chọn tot là lựa_chọn khôn_khéo của mo . đội_hình đã rất đẹp , toàn vào độ chín của sự_nghiệp , mà_lại đc bổ xung nhiều cầu_thủ chất_lượng . trong khi không bị áp_lực lớn về lối chơi và đoạt danh_hiệu . nếu lần này không thành_công nữa thì mo đúng là đã hết thời . năm nay tot rất đáng xem .",[1. 0.],218
219,nghe câu có cơ_hội đòi lại món nợ nghe vẻ hư câu thế ko biết . ko biết có nợ thêm nợ ko nữa . tội à mà thôi,[0. 0.],219
220,"thực_ra là sự thất_bại lớn giữa các bên.nhất bán đ thì ko bao_giờ bc nó bánthứ m chả còn coi_trọng bc nữa , muốn lắm nhưng ko đượcthứ clb bắt_buộc chịu lỗ vì tiền trả lương phần hđ còn lại của m bao năm thành_tích ko tương_xứng vs tiền_lương hy_vọng kéo giữ thêm năm để thay_đổi cục diện.thứ viễn_cảnh đ sẽ đến khi m quyết ra đi bc sẽ chả còn gì . mùa sau mà xem , chớ vội tưởng_bở .",[1. 0.],220
221,pháp_luật trừng_trị tên vô_đạo này thật nặng,[0. 1.],221
222,"sao cứ làm_khó làm gì , lấy thước_đo cạnh hình_vuông là xong",[0. 0.],222
223,"nghe mà đau_lòng , mong con sẽ bình_an sống với bà",[0. 0.],223
224,lại nữa . ko đủ sao mà_lại hành nữa ah,[0. 0.],224
225,căn nhà nhìn đẹp quá .,[0. 0.],225
226,"bài_toán trên là giả_thuyết nên lời_giải cũng là giả_thuyết xét trong phạm_vi trái_đất , thì không_thể_nào có một tam_giác nào đáp_ứng được yêu_cầu đề_bài . xét theo hình_vẽ của đề_bài thì cũng không_thể có một tam_giác nào đáp_ứng được điều_kiện đề_bài tổng đường_cao mm mà diện_tích lớn hơn diện_tích trái_đất , vì nếu có một không_gian vô_tận để vẽ ra tam_giác trên thì chỉ_vẽ được một đường_cao nằm trong tam_giác đáp_ứng yêu_cầu đề_bài nhỏ hơn mm , đường_cao còn lại là ảo ngoài tam giác.kết luận với đề_bài như trên , không_thể có một tam_giác với tổng đường_cao nhỏ hơn mm , nhưng diện_tích tam_giác lại lớn hơn diện_tích trái_đất .. km",[1. 0.],226
